t,sensor_id,value
42.0,TC01,1107.5443314365134
42.0,TC02,1088.110216593484
42.0,TC03,1239.4255942827217
42.0,TC04,1201.6950525563007
42.0,TC05,1111.3492075021402
42.0,TC06,1181.6271157980473
42.0,TC07,1112.426078105233
42.0,TC08,1229.1228511509175
42.0,TC09,1164.4087947685
42.0,TC10,1181.3272734439815
42.0,TC11,1231.2314905164858
42.0,TC12,1300.7030037535046
42.0,TC13,1231.9646393488142
42.0,TC14,1312.2868903592876
42.0,TC15,1249.086960825299
42.0,TC16,1245.1016154902632
42.0,TC17,861.1177489524721
42.0,TC18,899.2456678803205
42.0,TC19,1070.3072535255399
42.0,TC20,978.8567112531342
43.0,TC01,1108.1082275425085
43.0,TC02,1088.0223248266054
43.0,TC03,1238.3355283294209
43.0,TC04,1196.9261002062663
43.0,TC05,1109.9194661469166
43.0,TC06,1183.5401097899949
43.0,TC07,1117.150760797319
43.0,TC08,1231.0547208010885
43.0,TC09,1164.2032364797028
43.0,TC10,1182.7889035474834
43.0,TC11,1232.8100431823611
43.0,TC12,1300.5032539379094
43.0,TC13,1231.1381667402243
43.0,TC14,1316.801783977161
43.0,TC15,1248.1455130611155
43.0,TC16,1243.014916905781
43.0,TC17,863.664676776758
43.0,TC18,900.4758102172054
43.0,TC19,1072.4546797649298
43.0,TC20,977.7917030323097
44.0,TC01,1108.161233518134
44.0,TC02,1086.5714389316263
44.0,TC03,1242.931485293738
44.0,TC04,1203.0912955625677
44.0,TC05,1109.5196862252296
44.0,TC06,1183.6127058385207
44.0,TC07,1115.4153625067408
44.0,TC08,1229.684459619136
44.0,TC09,1164.1437565583412
44.0,TC10,1180.2934995883527
44.0,TC11,1232.5497713522395
44.0,TC12,1302.542756760907
44.0,TC13,1231.171013649714
44.0,TC14,1316.6793955646517
44.0,TC15,1247.1853840647793
44.0,TC16,1246.2065644661727
44.0,TC17,864.239424745909
44.0,TC18,904.6065947470546
44.0,TC19,1072.4729542229861
44.0,TC20,978.5435709512834
45.0,TC01,1108.3904963732073
45.0,TC02,1090.8600453470503
45.0,TC03,1242.274342126631
45.0,TC04,1201.456147431482
45.0,TC05,1111.5154500191948
45.0,TC06,1182.447466022726
45.0,TC07,1117.7992950109797
45.0,TC08,1229.1299574942977
45.0,TC09,1164.225639646165
45.0,TC10,1179.6868519555715
45.0,TC11,1236.0113941550655
45.0,TC12,1304.3944549380603
45.0,TC13,1231.9203576206073
45.0,TC14,1314.7208758591448
45.0,TC15,1247.2059389070707
45.0,TC16,1247.5497487078528
45.0,TC17,862.9995266111581
45.0,TC18,900.4616957951653
45.0,TC19,1073.6623663676
45.0,TC20,977.2069687071178
46.0,TC01,1106.7824556669602
46.0,TC02,1088.0205845918078
46.0,TC03,1241.2459450150084
46.0,TC04,1202.063534352247
46.0,TC05,1110.6728305031268
46.0,TC06,1184.2933813319432
46.0,TC07,1117.7038781784768
46.0,TC08,1231.3292705889337
46.0,TC09,1166.6402291621118
46.0,TC10,1181.0604566871543
46.0,TC11,1233.5855525366535
46.0,TC12,1302.1815617096506
46.0,TC13,1232.5585257589191
46.0,TC14,1314.2998019391682
46.0,TC15,1250.2779701063646
46.0,TC16,1246.8950837115724
46.0,TC17,861.28556142288
46.0,TC18,902.6049101535283
46.0,TC19,1073.0795635330383
46.0,TC20,982.134475179077
47.0,TC01,1108.397600323293
47.0,TC02,1088.7347034352288
47.0,TC03,1239.0702120196345
47.0,TC04,1200.3522110973988
47.0,TC05,1111.295692959805
47.0,TC06,1185.3406135825971
47.0,TC07,1116.6939286363586
47.0,TC08,1228.3950134538904
47.0,TC09,1165.249948913405
47.0,TC10,1183.1534301761892
47.0,TC11,1233.2000449218474
47.0,TC12,1302.8795077174027
47.0,TC13,1233.1361924292419
47.0,TC14,1315.9002464290234
47.0,TC15,1245.3098471710327
47.0,TC16,1247.1922795029157
47.0,TC17,863.5674857130047
47.0,TC18,903.1603494936124
47.0,TC19,1075.1193879600937
47.0,TC20,981.4994350952852
48.0,TC01,1108.682247389061
48.0,TC02,1086.9374739024934
48.0,TC03,1244.0819988921503
48.0,TC04,1201.84864274081
48.0,TC05,1110.0837721857401
48.0,TC06,1185.4618905728862
48.0,TC07,1115.8913730402846
48.0,TC08,1226.8361766360813
48.0,TC09,1164.6650705040347
48.0,TC10,1180.5405476593867
48.0,TC11,1232.6837258701005
48.0,TC12,1302.6015562863447
48.0,TC13,1231.975523036651
48.0,TC14,1313.1575190130516
48.0,TC15,1249.0954647271312
48.0,TC16,1245.2502534455907
48.0,TC17,860.0976874340485
48.0,TC18,901.3943298779944
48.0,TC19,1073.192187964755
48.0,TC20,978.5475363907095
49.0,TC01,1110.324027958471
49.0,TC02,1089.5219806580392
49.0,TC03,1239.9369808734002
49.0,TC04,1199.9992200795073
49.0,TC05,1110.5658118257782
49.0,TC06,1183.8257428151364
49.0,TC07,1116.4338170620974
49.0,TC08,1229.2034907157577
49.0,TC09,1167.8903602700254
49.0,TC10,1183.0919478707613
49.0,TC11,1231.767162523966
49.0,TC12,1301.8513710285495
49.0,TC13,1231.8328241325055
49.0,TC14,1315.6539907539288
49.0,TC15,1250.006442875722
49.0,TC16,1247.243966579412
49.0,TC17,862.8700967871027
49.0,TC18,901.3699642914594
49.0,TC19,1074.4725656459464
49.0,TC20,980.2531299534843
50.0,TC01,1107.1338666152683
50.0,TC02,1089.80104920066
50.0,TC03,1240.9799105189568
50.0,TC04,1199.6030668220178
50.0,TC05,1110.5502411086197
50.0,TC06,1181.663169095803
50.0,TC07,1118.7647413098541
50.0,TC08,1229.7902726181403
50.0,TC09,1163.8433957684072
50.0,TC10,1183.291836762683
50.0,TC11,1237.284783970812
50.0,TC12,1302.7585039597018
50.0,TC13,1232.005432915514
50.0,TC14,1316.9493779892175
50.0,TC15,1251.9037140698404
50.0,TC16,1244.2893919568194
50.0,TC17,861.486799478191
50.0,TC18,900.8433053983806
50.0,TC19,1072.75028518272
50.0,TC20,981.1373795205534
51.0,TC01,1110.9528435632578
51.0,TC02,1091.8785047976655
51.0,TC03,1238.8197695806068
51.0,TC04,1201.3717790606338
51.0,TC05,1108.6028164238037
51.0,TC06,1182.4566639353372
51.0,TC07,1116.2470803816127
51.0,TC08,1229.9508065061366
51.0,TC09,1166.61388141664
51.0,TC10,1182.0880280783358
51.0,TC11,1235.264221779407
51.0,TC12,1302.7815789267604
51.0,TC13,1231.9951924142556
51.0,TC14,1318.3251376234196
51.0,TC15,1251.1859012343311
51.0,TC16,1246.4839448346108
51.0,TC17,863.0652743570374
51.0,TC18,902.2468471807503
51.0,TC19,1071.5898985242325
51.0,TC20,980.326207686828
52.0,TC01,1110.0808372110625
52.0,TC02,1090.6815575746514
52.0,TC03,1240.334512678857
52.0,TC04,1201.8027203852946
52.0,TC05,1107.6277912365497
52.0,TC06,1184.6065252147148
52.0,TC07,1120.7222915043774
52.0,TC08,1228.0998930750884
52.0,TC09,1167.605249273039
52.0,TC10,1185.1800455893524
52.0,TC11,1234.898925770126
52.0,TC12,1303.3802086181406
52.0,TC13,1232.9397565527736
52.0,TC14,1316.8222214756415
52.0,TC15,1250.795299483257
52.0,TC16,1246.5981804273617
52.0,TC17,864.2592454579733
52.0,TC18,901.1344816195917
52.0,TC19,1074.113827098592
52.0,TC20,980.2102323282124
53.0,TC01,1106.599019606884
53.0,TC02,1091.9669988777118
53.0,TC03,1240.7929784765124
53.0,TC04,1204.9476914844386
53.0,TC05,1112.321717149178
53.0,TC06,1183.957409981059
53.0,TC07,1118.5412553528759
53.0,TC08,1230.6100389793414
53.0,TC09,1165.8158784040584
53.0,TC10,1182.1785550606337
53.0,TC11,1236.686764335853
53.0,TC12,1299.330565019511
53.0,TC13,1232.706082869289
53.0,TC14,1315.7308996584215
53.0,TC15,1249.3661166668332
53.0,TC16,1247.9966135632626
53.0,TC17,862.4851290097705
53.0,TC18,903.0939676988365
53.0,TC19,1075.1441654205844
53.0,TC20,981.164489523561
54.0,TC01,1110.479421710905
54.0,TC02,1090.9906977449555
54.0,TC03,1243.0563591046753
54.0,TC04,1204.168122225871
54.0,TC05,1111.4041590440213
54.0,TC06,1185.3642345999808
54.0,TC07,1117.6620708309158
54.0,TC08,1228.687069639278
54.0,TC09,1165.080026793027
54.0,TC10,1182.1052466912788
54.0,TC11,1233.1549274268648
54.0,TC12,1304.2625560014437
54.0,TC13,1233.897222457798
54.0,TC14,1317.9124784390724
54.0,TC15,1248.3057279356553
54.0,TC16,1246.4417023267972
54.0,TC17,864.7653693762472
54.0,TC18,901.6189506459758
54.0,TC19,1074.8327892324905
54.0,TC20,978.6750844427238
55.0,TC01,1111.56435426185
55.0,TC02,1088.3939775752654
55.0,TC03,1237.4947171952756
55.0,TC04,1203.4616944531451
55.0,TC05,1111.3292708263011
55.0,TC06,1183.1565543396712
55.0,TC07,1118.7669781462323
55.0,TC08,1230.7237732818323
55.0,TC09,1167.012720988489
55.0,TC10,1181.9642258553692
55.0,TC11,1235.151554410126
55.0,TC12,1303.5295817113256
55.0,TC13,1231.8481139413443
55.0,TC15,1252.5896452960455
55.0,TC16,1249.2175331062235
55.0,TC17,862.0654207594961
55.0,TC18,900.729138576196
55.0,TC19,1075.7320855964667
55.0,TC20,981.7644624348251
56.0,TC01,1108.921016790208
56.0,TC02,1090.2570369312766
56.0,TC03,1243.6086259963074
56.0,TC04,1203.2353956626496
56.0,TC05,1114.1235332367155
56.0,TC06,1184.8108934678423
56.0,TC07,1116.9722539897339
56.0,TC08,1228.542544766571
56.0,TC09,1168.1659115561627
56.0,TC10,1182.2297243809762
56.0,TC11,1236.6008931919546
56.0,TC12,1300.0950125315524
56.0,TC13,1233.2796269780486
56.0,TC14,1314.7824090352763
56.0,TC15,1248.9737556542468
56.0,TC16,1249.8359894847063
56.0,TC17,863.2257518410331
56.0,TC18,901.5658441946139
56.0,TC19,1077.3622889967075
56.0,TC20,982.26364208757
57.0,TC01,1112.18497691585
57.0,TC02,1092.545960824256
57.0,TC03,1243.5723660531246
57.0,TC04,1205.8020560144334
57.0,TC05,1110.1434978968864
57.0,TC06,1182.8418235089357
57.0,TC07,1116.221103002674
57.0,TC08,1227.6688018893603
57.0,TC09,1166.9094273382414
57.0,TC10,1180.7568433556999
57.0,TC11,1234.8874137012144
57.0,TC12,1304.2163976410577
57.0,TC13,1229.4677599699114
57.0,TC14,1316.9638337231681
57.0,TC15,1251.310781585699
57.0,TC16,1251.2078829049578
57.0,TC17,864.1191128930673
57.0,TC18,902.4055584603354
57.0,TC19,1076.6896241617894
57.0,TC20,980.5847953160177
58.0,TC01,1110.196556517109
58.0,TC02,1092.2414042920368
58.0,TC03,1241.4089343534001
58.0,TC04,1205.1079244998682
58.0,TC05,1109.391437453731
58.0,TC06,1185.295380790753
58.0,TC07,1119.4970133865374
58.0,TC08,1229.8486522343844
58.0,TC09,1166.6127882831051
58.0,TC10,1185.7086761225655
58.0,TC11,1236.6229925891607
58.0,TC12,1305.5480991259694
58.0,TC13,1233.6742087643465
58.0,TC14,1316.276684413052
58.0,TC15,1250.580617545992
58.0,TC16,1248.9679141505944
58.0,TC17,866.0004471734142
58.0,TC18,900.3776892298433
58.0,TC19,1076.8959130458602
58.0,TC20,982.0315195167263
59.0,TC01,1109.6779672315963
59.0,TC02,1091.399665170041
59.0,TC03,1243.6160593562452
59.0,TC04,1202.1346750043697
59.0,TC05,1111.3162396682555
59.0,TC06,1184.4247273180324
59.0,TC07,1116.1823370289633
59.0,TC08,1231.8613652161673
59.0,TC09,1166.1056881118054
59.0,TC10,1182.5112124510042
59.0,TC11,1236.8552413632326
59.0,TC12,1305.6125999006606
59.0,TC13,1234.3233036683835
59.0,TC14,1317.5311438420754
59.0,TC15,1252.1634812966115
59.0,TC16,1247.4992965125844
59.0,TC17,864.2004135964291
59.0,TC18,903.246149896787
59.0,TC19,1073.8162959877625
59.0,TC20,981.2444519349928
60.0,TC01,1111.014471855888
60.0,TC02,1090.9100568541064
60.0,TC03,1240.9839459711338
60.0,TC04,1205.998875290467
60.0,TC05,1113.4426192397643
60.0,TC06,1184.5369232655744
60.0,TC07,1121.1040330720216
60.0,TC08,1231.6823242605597
60.0,TC09,1166.8694266398954
60.0,TC10,1182.4672342649983
60.0,TC11,1235.5482152490388
60.0,TC12,1304.9077291080785
60.0,TC13,1232.6262429776905
60.0,TC14,1316.4535827129482
60.0,TC15,1252.361883002207
60.0,TC16,1246.7535711031262
60.0,TC17,861.6413687729059
60.0,TC18,902.6698181467352
60.0,TC19,1075.7276392622844
60.0,TC20,981.9431055251678
61.0,TC01,1107.908409429302
61.0,TC02,1090.1034644456713
61.0,TC03,1242.1139883238875
61.0,TC04,1201.7611195650768
61.0,TC05,1111.85662793991
61.0,TC06,1184.9931803454615
61.0,TC07,1118.6139355525047
61.0,TC08,1228.598568998143
61.0,TC09,1170.3027926449706
61.0,TC10,1182.4557126855468
61.0,TC11,1238.8052724753938
61.0,TC12,1307.4520076677684
61.0,TC13,1233.4955658358383
61.0,TC14,1318.4493198845128
61.0,TC15,1250.0520821238983
61.0,TC16,1248.4151086697975
61.0,TC17,864.7910528288551
61.0,TC18,902.6294367219776
61.0,TC19,1076.0672833988385
61.0,TC20,980.7427595262585
62.0,TC01,1111.8342046343298
62.0,TC02,1089.8698757011402
62.0,TC03,1243.805004939183
62.0,TC04,1203.3300561470726
62.0,TC05,1109.4342591567474
62.0,TC06,1185.8319919878804
62.0,TC07,1115.196472199062
62.0,TC08,1229.9648392951365
62.0,TC09,1165.9385525289197
62.0,TC10,1185.640719962603
62.0,TC11,1238.7924537830513
62.0,TC12,1303.93823922699
62.0,TC13,1232.47335686851
62.0,TC14,1317.3326118529708
62.0,TC15,1250.5233760093797
62.0,TC16,1251.347982179414
62.0,TC17,861.6215934747244
62.0,TC18,905.4073894627627
62.0,TC19,1075.7329952073196
62.0,TC20,982.4388070591796
63.0,TC01,1110.6736334189995
63.0,TC02,1089.0433630953157
63.0,TC03,1244.5197360220805
63.0,TC04,1204.376668006395
63.0,TC05,1110.6246543864625
63.0,TC06,1186.5422950267027
63.0,TC07,1120.6618492297519
63.0,TC08,1232.845287591944
63.0,TC09,1169.0037771807229
63.0,TC10,1183.1606454027421
63.0,TC11,1238.564044088357
63.0,TC12,1307.3145301764878
63.0,TC13,1235.843272615783
63.0,TC14,1314.6226051060255
63.0,TC15,1252.299730286834
63.0,TC16,1248.2827775703088
63.0,TC17,866.4424334015645
63.0,TC18,902.7028561217488
63.0,TC19,1075.994797958865
63.0,TC20,981.9996249190771
64.0,TC01,1112.6114659880882
64.0,TC02,1094.2811661915948
64.0,TC03,1243.5483863771112
64.0,TC04,1204.827913893744
64.0,TC05,1114.2621344455772
64.0,TC06,1183.3648449513996
64.0,TC07,1117.7834873392428
64.0,TC08,1230.3907938172747
64.0,TC09,1168.91841777999
64.0,TC10,1184.2177663038708
64.0,TC11,1236.9859567875565
64.0,TC12,1307.7966991791016
64.0,TC13,1232.329483274225
64.0,TC14,1317.367490772294
64.0,TC15,1252.369437331248
64.0,TC16,1252.2638686166486
64.0,TC17,863.3612520404201
64.0,TC18,903.6917519298407
64.0,TC19,1075.2353714779726
64.0,TC20,980.0535958751506
65.0,TC01,1111.5280548739827
65.0,TC02,1091.2355607852874
65.0,TC03,1242.8534082878514
65.0,TC04,1202.6042375648733
65.0,TC05,1112.4196178378813
65.0,TC06,1187.4305580536509
65.0,TC07,1118.513219674314
65.0,TC08,1229.852090752474
65.0,TC09,1165.4097032045945
65.0,TC10,1181.6391639980668
65.0,TC11,1237.9443411362126
65.0,TC12,1306.2474730640463
65.0,TC13,1235.360263355767
65.0,TC14,1318.4552757068188
65.0,TC15,1253.0592805243703
65.0,TC16,1251.9832552855257
65.0,TC17,866.2881785044498
65.0,TC18,904.7496435455932
65.0,TC19,1077.1378344050752
65.0,TC20,982.9354158905343
66.0,TC01,1108.5546965343797
66.0,TC02,1091.47757638749
66.0,TC03,1244.2164695868676
66.0,TC04,1203.432583964017
66.0,TC05,1114.9662342354306
66.0,TC06,1184.7875187182324
66.0,TC07,1117.1281123739145
66.0,TC08,1231.0848029004273
66.0,TC09,1168.6720912508426
66.0,TC10,1183.1095909215205
66.0,TC11,1238.1150140835864
66.0,TC12,1303.901252346115
66.0,TC13,1234.271122829481
66.0,TC14,1318.7883817711488
66.0,TC15,1252.83382161294
66.0,TC16,1251.137399484599
66.0,TC17,863.023374194631
66.0,TC18,903.5858981859899
66.0,TC19,1076.6196866772661
66.0,TC20,981.0225820645995
67.0,TC01,1109.6648662909258
67.0,TC02,1094.4788084328775
67.0,TC03,1243.5047256871537
67.0,TC04,1205.4724449442197
67.0,TC05,1113.2200317896627
67.0,TC06,1183.294036320133
67.0,TC07,1120.0023482090603
67.0,TC08,1232.0415913553634
67.0,TC09,1170.7477185112868
67.0,TC10,1184.7813985650366
67.0,TC11,1239.665311600823
67.0,TC12,1307.7175782627262
67.0,TC13,1234.6874805818343
67.0,TC14,1322.160329631511
67.0,TC15,1252.0205069594685
67.0,TC16,1247.692967921129
67.0,TC17,861.4941954906169
67.0,TC18,902.408639022379
67.0,TC19,1073.256703693789
67.0,TC20,981.1516410031055
68.0,TC01,1111.0862291452497
68.0,TC02,1092.4190911159076
68.0,TC03,1243.5452232500224
68.0,TC04,1203.9414503917833
68.0,TC05,1111.9191261553199
68.0,TC06,1186.3236329053702
68.0,TC07,1118.261199310896
68.0,TC08,1230.9145697351892
68.0,TC09,1168.8117433695497
68.0,TC10,1184.8431770205489
68.0,TC11,1236.214386609773
68.0,TC12,1308.26739512249
68.0,TC13,1234.5530922666098
68.0,TC14,1317.4128004875413
68.0,TC15,1251.2830532185812
68.0,TC16,1251.9024429328524
68.0,TC17,861.39891726927
68.0,TC18,903.8315726421341
68.0,TC19,1077.335379634706
68.0,TC20,981.718113457653
69.0,TC01,1113.5741917048767
69.0,TC02,1090.6773777801957
69.0,TC03,1245.063927347852
69.0,TC04,1205.286632204004
69.0,TC05,1115.389405254819
69.0,TC06,1185.201407068926
69.0,TC07,1120.5828112607278
69.0,TC08,1232.2595699665808
69.0,TC09,1166.1614750238132
69.0,TC10,1184.6164079609077
69.0,TC11,1238.0022492940395
69.0,TC12,1307.0539189667497
69.0,TC13,1236.0812529461136
69.0,TC14,1321.3257846894962
69.0,TC15,1250.0130802667804
69.0,TC16,1250.4941067698587
69.0,TC17,862.7229706024794
69.0,TC18,904.1039933011052
69.0,TC19,1079.5403545179038
69.0,TC20,981.9118867744936
70.0,TC01,1110.1097196864957
70.0,TC02,1091.5662926089447
70.0,TC03,1242.4863071323043
70.0,TC04,1201.2179595830223
70.0,TC05,1113.274956014027
70.0,TC06,1185.6662068888616
70.0,TC07,1118.9223276723194
70.0,TC08,1230.6000088172511
70.0,TC09,1169.8437705132274
70.0,TC10,1186.8427171052406
70.0,TC11,1239.2765063672523
70.0,TC12,1303.946801811142
70.0,TC13,1235.292853157124
70.0,TC14,1319.9952307456358
70.0,TC15,1253.2428525530527
70.0,TC16,1250.404079880447
70.0,TC17,863.6784359688559
70.0,TC18,902.9405154043636
70.0,TC19,1077.7680196499484
70.0,TC20,982.8143441319345
71.0,TC01,1110.5586499807994
71.0,TC02,1091.948281329924
71.0,TC03,1246.5822799103244
71.0,TC04,1203.7535135789453
71.0,TC05,1111.9640479317586
71.0,TC06,1185.5648936883572
71.0,TC07,1119.2664483176072
71.0,TC08,1234.3212137205942
71.0,TC09,1170.171127321301
71.0,TC10,1184.8016447085497
71.0,TC11,1242.4297404317035
71.0,TC12,1307.6680483910047
71.0,TC13,1238.001196251415
71.0,TC14,1321.770228456094
71.0,TC15,1254.4907130904062
71.0,TC16,1249.1513001639648
71.0,TC17,864.8662862723487
71.0,TC18,902.3443001078149
71.0,TC19,1077.2944111314182
71.0,TC20,983.1708895037793
72.0,TC01,1111.8279745444665
72.0,TC02,1093.6799397519385
72.0,TC03,1245.1778393479458
72.0,TC04,1205.3554312898054
72.0,TC05,1111.2813680731133
72.0,TC06,1185.00836622611
72.0,TC07,1118.8024331911909
72.0,TC08,1233.8044484914683
72.0,TC09,1168.615313879129
72.0,TC10,1185.5862696725135
72.0,TC11,1238.730831697136
72.0,TC12,1309.1167762148689
72.0,TC13,1236.7844601883603
72.0,TC14,1320.0027926957778
72.0,TC15,1253.9682482280082
72.0,TC16,1249.8275552058515
72.0,TC17,863.9182559307534
72.0,TC18,901.2053720372229
72.0,TC19,1077.570945015377
72.0,TC20,983.8139934327279
73.0,TC01,1112.7413700828026
73.0,TC02,1091.1913456238456
73.0,TC03,1247.0118907170668
73.0,TC04,1205.1173261200863
73.0,TC05,1113.9526997436378
73.0,TC06,1184.2081093503418
73.0,TC07,1122.1817934456071
73.0,TC08,1233.67481551572
73.0,TC09,1168.5419707947904
73.0,TC10,1184.6856467254547
73.0,TC11,1240.601331066721
73.0,TC12,1309.3847042086388
73.0,TC13,1234.8290975937007
73.0,TC14,1319.888630197258
73.0,TC15,1253.4698457114528
73.0,TC16,1253.0610591483705
73.0,TC17,863.9861690888413
73.0,TC18,901.7591557349108
73.0,TC19,1077.8237192825193
73.0,TC20,984.8539040559538
74.0,TC01,1112.6461250320267
74.0,TC02,1094.3327887313217
74.0,TC03,1248.036611492056
74.0,TC04,1208.1880227433994
74.0,TC05,1115.9543217940427
74.0,TC06,1188.8200995458672
74.0,TC07,1119.8155038168304
74.0,TC08,1233.8632802609952
74.0,TC09,1169.3476756870236
74.0,TC10,1183.3183866243282
74.0,TC11,1240.0299622857829
74.0,TC12,1309.5079587470384
74.0,TC13,1237.0257645341915
74.0,TC14,1320.1140580873464
74.0,TC15,1253.4232391375324
74.0,TC16,1252.260767059447
74.0,TC17,864.6895615528097
74.0,TC18,905.2952351433553
74.0,TC19,1078.5429538513172
74.0,TC20,983.5625542680968
75.0,TC01,1110.266389658009
75.0,TC02,1092.237783679505
75.0,TC03,1247.8821446545255
75.0,TC04,1206.6411245014276
75.0,TC05,1115.4236877927058
75.0,TC06,1184.800915697226
75.0,TC07,1125.264228760421
75.0,TC08,1230.4637461013858
75.0,TC09,1170.0443762645332
75.0,TC10,1183.0499650855313
75.0,TC11,1241.6706727810167
75.0,TC12,1306.8061333940736
75.0,TC13,1236.13322077273
75.0,TC14,1320.8891720668914
75.0,TC15,1255.7783162629878
75.0,TC16,1251.3573692263408
75.0,TC17,865.2932401469384
75.0,TC18,904.1213867907946
75.0,TC19,1077.1780558523951
75.0,TC20,982.7860000231798
76.0,TC01,1111.168684139611
76.0,TC02,1093.4561115265376
76.0,TC03,1245.759536410514
76.0,TC04,1204.975096507525
76.0,TC05,1113.264556027493
76.0,TC06,1183.7793994250183
76.0,TC07,1120.4412216480735
76.0,TC08,1230.529468730969
76.0,TC09,1168.667885912159
76.0,TC10,1184.2688992389246
76.0,TC11,1239.0419475083027
76.0,TC12,1310.257551120235
76.0,TC13,1234.802966086717
76.0,TC14,1319.9995045772687
76.0,TC15,1255.253662537017
76.0,TC16,1248.9129648835763
76.0,TC17,864.7933065498582
76.0,TC18,904.1035368990097
76.0,TC19,1075.6096371313438
76.0,TC20,981.0216952010435
77.0,TC01,1113.1624001834743
77.0,TC02,1090.2185617420537
77.0,TC03,1244.8497791660227
77.0,TC04,1204.3123863845135
77.0,TC05,1110.150380728231
77.0,TC06,1188.169994882021
77.0,TC07,1121.9251171707635
77.0,TC08,1235.0544726443918
77.0,TC09,1169.6919871611178
77.0,TC10,1184.1462932285733
77.0,TC11,1239.616393038028
77.0,TC12,1303.4023084001992
77.0,TC13,1234.4606951257695
77.0,TC14,1320.3356711861597
77.0,TC15,1256.5125965371367
77.0,TC16,1251.235134683248
77.0,TC17,865.5766885994957
77.0,TC18,904.2002833807592
77.0,TC19,1075.45865830049
77.0,TC20,981.4114221128638
78.0,TC01,1113.07465400315
78.0,TC02,1091.812984085017
78.0,TC03,1246.1862426025816
78.0,TC04,1204.8435221865514
78.0,TC05,1112.661498940878
78.0,TC06,1187.146523249888
78.0,TC07,1120.7300566991987
78.0,TC08,1232.8285502958843
78.0,TC09,1168.1160673194042
78.0,TC10,1186.2274469113433
78.0,TC11,1239.2792186779188
78.0,TC12,1309.3546288401778
78.0,TC13,1235.3497879720237
78.0,TC14,1320.3805410948876
78.0,TC15,1255.9141046652485
78.0,TC17,865.9001057074478
78.0,TC18,905.7072519236756
78.0,TC19,1074.3468455178481
78.0,TC20,982.4829197419907
79.0,TC01,1110.7705354226657
79.0,TC02,1092.252652947358
